text,label
真的太睿智了，合着中年男只能和它一队，从来排不到对面队伍是吧,0
哈哈哈～甘肃也很想和中国建交啊。但是TG不鸟。,0
黑大姐在准备做土豆肉饼，水、面粉、酵母、糖、盐、非洲香料，一个都不能少。,0
苏格拉底亚里士多德孔子等一众哲学家对女人的评价那张图，黑色背景的,0
抖音微博一大堆[蹲],0
我请教答主一个问题：有一个中国女人嫁给一个美国男人，现在中国和美国要开战了，这个美国男人要上战场杀中国人了，那么这个中国女人会不会帮助中国人给自己老公下毒？还是会好好相夫教子，让自己老公在战场上放心的屠杀中国人？,0
抢占市场外销便宜,0
我相信时间会改变一切，并且可能朝着两个方向发展要么，国民受教育程度变高，新生一代对多元文化更加包容要么，国民道德水平普遍降低，对滥交等行为的忍受度上升（譬如，未来医学在艾滋病领域取得突破性进展）值得一提的是，两者并不会完全分离，反而是会同时存在的可能性更大。,0
当然有了，但是大多数都有自知之明的。别人还没喜欢你的，你就自作主张的以为别人喜欢你，我该怎么称呼这样的行为呢？,0
有对线的时间不如把熊猫头塞对面眼睛里查看动图,0
楼主高瞻远瞩,0
因为北京满遗多,0
emmm 百度说的就一定对吗🤔,0
谁又不想长寿呢,0
今日头条，怀疑就是故意的，专门给你推送类似的话题，挑事,0
我国2018年的书看看同性恋是不是要治疗。,0
元谅宝2.0?,0
西游记本来就讽刺社会的,0
说不好啊。。。。,0
由于未知的元因，我暂时找不到《April Magazine》的元文，但是《Nextshark》（专做亚裔美国人新闻）转载了。可以证实的是，确实有这么一篇文章，但结合元文内容来看，作者举的自恨例子是一位韩裔女性，且通篇没有说到中国女性怎么样，都是在说亚洲女性。,0
可以啊。你不仅可以穿裙子，还可以编辫子。,0
人家说的是生理上而不是理性。,0
还是说清楚好，你会有别的念头对她，以后也会有别的女人以同样的理由对你,0
没有几万块的东西算礼物,0
有可能存在挑拨,0
底层逻辑，希望广大难桶胞注意,0
现在互联网上男性对这张图的评价是打情骂俏，那就让我们再过5年后看看吧，若还是那德行，可能真没救了,0
我是湖北的我不反对哦，好多男孩确实爱面子，兜里没钱吃喝玩都要好的，不过好的也有很多，属于两极分化了，是因为我们那的人讲理，很客气咋说了就是想把自己好的待客，算烟都拿最好的，其他坏毛病少，别喷我啊,0
这一次已经无需再重复了。,0
女友是越南人啊，哈哈哈哈哈哈，怎么不找个白人小姐姐呢？,0
一切起因都是因为我当时偶然发现它用它之前的号在艾滋病吧的帖子，就在当天它就作假我的图片,0
真的是哈哈哈,0
牛顿特斯拉达芬奇等都没有结婚,0
出车祸死人的事件也很多，怎么办，不出门了?,0
影视文化都被抹黑了！！！,0
抖音群演且可兼职其他,0
这好事啊，光宗耀祖的事情隐瞒啥，大方说出来嘛❤️,0
答主，我河南学校不少，能满足本省学生的上升欲望。如果你想说河南没有几所名校这点儿我愿意承认。不过从你的回答当中，你肯定没有查过、问过河南有几所本专科。,0
kkk是吧😅,0
啥，东北也内斗？🤣,0
没找着顶一下,0
重金求子现在都还有人被骗。,0
的确，这个才是重点,0
赚流量而已,0
同性恋跟异性恋是不一样的，或许是因为我们中国的思想已经根深蒂固，以至于我们有了您这样的看法,0
🐶西北已经有顺口溜了，兄弟加油,0
这下长知识了,0
广西人确实脸圆鼻子塌，但是看起来很可爱，我对象就是广西人，广西人都比较温柔,0
真的吗，这才是法律的公正,0
谁说你了，给自己加这么多戏,0
斗音快手上很多外国网红，粉丝百万以上,0
同样的内容，男权女权吧各发一次,0
外国那种不带套的习惯，还真让人害怕,0
麻烦查一下历史，不要被不知名文章骗了说什么上海100年前就是小渔村，上海以前就是富庶之地，到现在不知道为多少地区输送人员和物资。,0
不认识商丘信阳的人，只认识洛阳郑州开封的🙁,0
为什么不能?就这么喜欢政治正确?,0
因为一个人讨厌一个群体本身就不正常吧，你会因为讨厌一个难桶而讨厌所有男人吗,0
安徽是泄洪区，上游的水最后都跑到安徽了,0
我一直以为是山西呢🤣我是山西的，不要看ip，那是暂时的。说实话我很喜欢东北，也很喜欢东北人的那种豪爽,0
算跳车难题。,0
实战经验丰富,0
再说了，个人是个人，群体是群体，我还被直癌晚期在那磕呢,0
说实话，我小红书微博关注的美女的对象都是鲜肉帅哥。我真的羡慕不已啊😅,0
荷兰八智齿,0
难道你浙江人不黑我四川人？,0
这样下去，中国很难强下去。,0
就算是男女朋友那又怎么了？地域黑吗,0
我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,0
人工举报了,0
也没这个必要无差别攻击吧。。。,0
让她投诉，你有理怕啥,0
爱情会有的，面包也会有的。在这糟糕的时代里，我们必须舍弃一些东西，因为总有别的需要被照顾。我们应有最遥远的梦想，即使明日天寒地冻，路远马亡。晚安，陌生人。,0
太欺负人了,0
可能你的对象不对脾气吧，慢慢找能找到好的对象。你这嫖娼和谈恋爱不能等同的啊。,0
没有什么说错不说错，只有意见不统一。这件事无关对错，只有立场和意见一不一样，三观不同，互相尊重，设身处地，三思再评，求同存异，谋求共一。,0
骗子不是都来自河南，经常遇到骗子就要想想为什么身边都是骗子❤️,0
千万别，我是千真万确工地搬砖小工，你这么搞我都不敢登录知乎学习了。,0
描述太温柔了,0
新兴拍皮球,0
因为男人理性思维不好骗啊，及汤就像网络传销，是要变现的，你说傻子好骗还是聪明人好骗,0
除非没办法是什么意思，不结婚不也是一个办法？,0
别别别我河南的，我们没有这种人渣,0
热知识：同性恋和异性恋只是用来区分性取向的,0
犹太教也有很多极端教义 所以你想表达什么 思考阴谋论就是很会思考是吗 反正每个人都管好自己 现在至少不是嫁及随及嫁购随购的封建时代了 女人可以选择不婚不育 也可以选择结婚选择自己的配偶 不管男生女生都管好自己的事儿 思考自己的问题 而不是总来蜱判别人的选择和生活,0
你的回答真的秀，快让你骂一遍了,0
有能耐别拿我每个月扣的个人所得税在那好大喜功啊，别拿资源说事，你几百亿投下去，人家几十万美金搞一场政变就能让你所谓的资源打水漂，哪有什么兄弟之情，还不是利益,0
没人来水吗？,0
我说的娶黑人的，你就肯定一个没有？如果有是不是应该同一个标准,0
别抨击，让彩礼飞一会儿,0
既然都是身为局内人那就不予评价。看看别的贴吧的人如何评价他,0
平权就是男女平等，男人当兵女人也当兵，然后伤害男女都是按同等处罚,0
那种到处想掰弯别人的多半不是真的同性恋，而是那种受腐文化影响“跟风”的人，要是真的喜欢一个人……多半是不会这样的，部分同性恋看见异性关于亲密的动作也可能不适，所以我不觉得“感到不适”本身有什么问题【没到PTSD程度】非要特殊化就是杀人诛心,0
我写了一首古诗也被删除，真是的不正常，为什么？,0
我建议你把这篇回答删掉 被她们看去就完了！！,0
截自小红书,0
是抖音那个叫女明星的么？,0
“相关法律法规和政策”,0
越来越多的男人不想结婚了。,0
爱情没有任何性别的界限,0
莫名其妙刷到这么个吧,0
嗯嗯是的，东北老弟,0
霸凌和不完整的家庭氛围，造成的,0
这不叫沦陷，这叫成为战斗前线，是好事，不然发的东西只有想法相近的人看得到有什么用？,0
这不有人认为十万不算多，还要加大补贴的发放么，问题来了，谁引进的，谁发钱的,0
用快手么？,0
7，能担起家庭责任，向棋子坦白，寻找第仨人；,0
西南官话区的确实都不怎么地 实话实说,0
长三角就没什么媒体,0
教我身法教我身法教我身法,0
湖北话好听，但是武汉话难听😅,0
❤️经典我不看我不看,0
听说你很会删？那就一张张来,0
座山雕貌似是西南那嘎达的吧？😅,0
我要去信真主,0
但是我们上海男人真的做菜、洗碗、洗衣服呀😆，戴森就像我老婆一样😆。,0
你说得国是指大宋吗？😅就是被金干得皇上都没了的那个,0
上一个类似回答存活了不到一天。,0
如果是大户人家我没意见，但是这年头，谁还没个贷款。,0
曲阜和孔子这不是好事吗🤣 后面那几个都没听说过🤣,0
我现在就是好奇他们被黑是不都是你妨的。。。,0
。。。。。无语了,0
一百条才哪到哪，我那几个回答每个都有两百多条吧,0
愚纯的威廉，你点火烧了别人家的房子，难道自己就跑得了了？😅,0
你这样找什么女朋友,0
178算矮？楼主哪个省的？,0
山东还不错，不过河南也排第五，但都是人口撑起来的，山东河南都相对好于东北一些,0
黑人可是有共妻的习惯的，想找黑人的人，好好想想吧🤔🤔,0
雀食，我老被删评删回答封号😞,0
楼主可否拉我一下，一直进不去,0
笑死，你不支持尊重可以做到吗？,0
把被删的老文私聊给我一份,0
冒死支持一下,0
营口不是大工旁边那个,0
有失足风味的火锅么,0
你亲眼见到过嘛,0
如果嫁过去非洲的那些女人，真的过得很好，怎么不见她们回国秀优越感？不是说她们爱攀比爱炫耀吗？只能证明她们根本就回不来了，没有机会说话了。被强迫卖淫还算轻的了，还有好多骗你拿身体帮他运毒，被抓了也不管你，赚钱了也不分给你，唯一的奖励就是跟你打一炮，并且不戴套，感染了病毒就让你自生自灭，并且继续强迫你运毒，怀孕了就打一顿打到流产。都是我在新闻上看到的。,0
咱也不懂，啥时候湖北是中元了？,0
我是高贵的中国人,0
没这18w，你这说话的口气再好也没用,0
陕西南部人表示没有看见过黄土高坡，但是外地人一提陕西就是黄土高坡羊背心,0
感觉认证是一个问题，信息真假难辨。,0
这党政军领导的媳妇，按图中所说🤔,0
我们吃月饼赏月有一部分人(可千万别对号入座哦)吃糖赏月,0
图中那个索玛女王被扒出来是个男的😆,0
我找找找砖头好像被屏蔽了,0
讲道理?有个屁用，现在这个鸟社会，一堆人检出不用告知，无法精确排除风险，那就只能全部排出去，这是在玩命，不是玩钱。,0
图上真是可笑，水和火能相容么,0
是这样的，算是一种心理防御机制，一种超脱。但想象一下一个人工作了一天焦头烂额看到这种东西哪有那个玩玩绕绕的功夫这么想,0
区别就是我们是高等的。,0
那又不是上海人。,0
帖子被删了,0
人家接受境外投资的，你以为,0
我说的并非是民族大义，你的评论恰恰证明了我说的民族性在个人上的体现，或者说你的想法就是你的民族性的体现,0
我不能呼吸了😭😭😭😭😭,0
你在哪，鞍山？大连？,0
p站被举报后我就没看过了，好看的都下架了😅,0
打个比方 你有一个好兄弟，他看上了一个j女，大家都知道这不行啊，作为好朋友，你义正言辞的出来苦口婆心的教育他，劝他，可他不仅不听你的，还觉得你是嫉妒他找到了真爱，你怎么办？,0
我在南京 师妹师姐都是黑龙江的 我辽宁的 我们总一起去吃东北酸菜，离开东北还是东三省认最亲近。,0
现在都很少遇到少数民族的人了，挺好奇的。那你会说满语吗？要说到什么满洲国，清朝，那我只能说，我对绝大部分封建王朝都没好感，不光清朝，一个个朝代基本都是变着法的玩老百姓。😲只是清朝不巧，赶上了工业革命，然后被爆揍。😆,0
你这么说八百算什么，我奶奶在重庆被偷了五千，我该把重庆骂个遍？,0
我觉得说的真好，上环不就完事了,0
看了好几个，这是唯一一个比较中肯的，都什么年代了，人只要能承受后果，自己做选择，想找谁找谁,0
我不知道这种对同性平权的追求对于价值观尚未成形的孩子是否有影响，是否会学习模仿这种行为。如果有，那么我是绝对不会支持的，因为它对庞大的异性恋群体产生了影响。同性恋本来就是一种复杂的现象，并且会带来潜移末化的社会问题。政府不反对不提倡已经是我认为比较理想的状态了。作为正常人我想不对这一群体进行攻击就够了吧。你不能说强制改变我的价值观，并站在道德制高点要我去接受并赞成这一群体，并给我扣上古董刻板重生育的帽子。有人一边提倡同性恋，一边对父母辈以及保守的人进行攻击并扣帽子。我还是想说一句社会是由不同群体组成的，在法律框架下，当你提倡某一群体并对另一群体进行指责，你自己也是个矛盾者。,0
你把埃及科普特人放到哪去了？,0
浙江人不分苏南苏北的。这个答主挺奇葩的。,0
我支持难桶胞,0
男的谁相信那个啊,0
别说你们男的了，我一个女的都觉得恶心，非常恶心，我小时候看印度还是泰国电影大概情节有个女的身上溜过一天蟒蛇不久怀孕了小时候不懂长大记起来了懂了，那个蛇还是个啥神灵化身来着，小时候觉得可怕（谁睡觉身上溜过一天蛇谁不怕？)现在想起来只觉得恶心，跟黑色，比那个大蟒蛇溜过旁边还恶心,0
社会戾气太重，带节奏厉害,0
等下辈子重开吧,0
防疫需要，体谅一下，谢谢,0
有吗⁉咋感觉没看见几个夸黑人的媒体呀（礼貌询问）,0
河南有2300万人常年在省外漂泊，某些地方的人会认为这是一种“人口扩张、文化侵略”。你没见过真正的“排斥”，那是非常可怕的，搜一下“印尼事件图片”就知道了。印尼事件中，受害的都是广东同胞、福建同胞。另外，举个例子:江浙沪（吴语区）的吴语，迅速断代、灭绝，他们可能会认为这是外地人/内陆人太多而导致的。江浙沪的户籍人口严重老龄化，迅速被“中元各省”的人口替换掉。。。总之就是利益冲突,0
感觉你说的是北京啊😅,0
小的时候家旁边树林，有一次碰到一个猎人，他拿着枪打下了一只鸟，然后送给了我，记忆特别深刻,0
不是性病，是HIV病毒，俗称艾滋病。,0
回族不算被黑的吧？毕竟除了关外，回族在哪儿都挺强势的，唐山条约我还记得呢,0
行了行了，知道你反串，水够了就得了,0
这个贴吧据我所知它已经p了3个人的图了。我倒要看看他还要再p哪些人的图,0
所以要做到一视同仁，我觉得不可能，但我们还是应该向这方面前进，我觉得应当做到平衡，而不是平等,0
😅我就知道会扯上安徽,0
不是啊，女性愿意生就生，没有人有资格逼着她们生，如果喜欢孩子的，就要一个愿意生孩子的女性。这种事没有该不该，国家没有给女性生孩子的义乌。,0
😅友邦惊诧，全世界再也找不出第二个了,0
我也是很支持同性恋的,0
鲁尔大学？波鸿那确实不容易看到，人口不到四十万的德国中小城市。,0
。。。。不至于不至于，教你一个办法，在知乎浏览关于女性的问题，选择按时间排序，你会发现男性的词汇有多侮辱女性,0
不是应该的，想生就生，不赞成女人一定要孩子，但也不同意女人给男人生孩子的说法，搞得自己跟代孕一样，难道小孩不是自己的孩子吗，不喊自己妈还是长大不孝顺自己只孝顺父亲,0
这件事大家抨击的是动画片，怎么变成南方北方了？谁在这挑拨离间呢？,0
你想多了，黑人的器大就是吹出来来的，不信可以去看看健美比赛那些黑人，感觉好小。各国大小都是12-14，但是中国人最硬，这也是中国人能在黑人头上种曹，并且白皮女和东亚男人离婚率低的元因,0
谢谢夸奖！！（其实我既可爱又帅气哒）,0
结果女权吧的活了不到五分钟就被删帖了,0
可是世界女权组织背后谁给拿钱啊，生活中普普通通的我看不到那么夸张的男女对立，网络上却到处都是，各个问题引导你来回答男女问题，这很不对劲啊,0
无所谓干嘛要匿名。。。。,0
同情吗？怎么同情？路是自己走出来的。只能自己后悔以泪洗面了。,0
没见到有那样吃榴莲的人倒是讨厌榴莲的人们会造谣说「但是吃榴莲的会说：你走干嘛？你是不是歧视我？」,0
那你认为中国男人找黑率会污染五千年血脉吗？,0
好像从几年前，天元女全开始崛起，然后慢慢的，怎么就突然男女对立了。。。以前是真没这个氛围啊。。,0
可以穿啊，我校以前有缅甸老挝留学生就是穿长裙的。楼主你也可以的，多元文明共融。,0
帮你解黑了,0
黑龙江GDP确实比不过辽宁，我不是东北的，客观看法,0
当然。连动物都知道公母，雌雄之别,0
懒得去了解所以不回复咯🍉,0
我相信答主代表了大部分人的想法，就是反感还不让说了？天天要求别人认同你的病态本身就是一种病态，你先去问问你父母接不接受再来回答,0
你为啥不信,0
？？？？？不懂什么意思？？？,0
说得好，祖国就需要你这样的栋梁之才🤭🤭👍👍,0
有帖子链接吗？,0
这司机长得还行啊,0
男人杀男人不是影响太恶劣一般就上不了大新闻，而男人杀女人一般都要上新闻，尤其是夫杀妻，比如总共十起案件，男杀男的有七起但是只报了一起，而男杀女的三件全部上新闻，所以人们就会觉得女受害者多,0
河南人，真心说，淳朴的人是绝大多数,0
你既然都知道答案了，还来问题主？嫁给美国男人的中国女人，帮着美国人杀中国人，在中国人眼里，她们是汉奸。嫁给中国男人的美国女人，帮着中国人杀美国人，在美国人眼里，她们是什么奸，美奸😓？,0
为什么西方人最近开始连黑咖啡也不喝了？,0
是啊 爱情使我蒙蔽了双眼?????♂?,0
这也要蜱判啊 所以我说的有什么关系吗,0
不管反谁也不过是社会给你们施加的意识形态，你们唯一的概念只有是无产阶级的男性或女性罢了,0
你只是看到一个结婚的。很多都是上了，没结婚证离婚证，没几个人知道。尤其是，黑人再一回国，女的不说，再也挖不出来的。按你这样说法，我从来没在街上见到过纪律。其实，我见到过多少个都不知道，因为她们出现在我面前，我也没法识别出来。,0
本浙江人表示并没有，当然我只是个人意见。至于那些说浙江牛逼或者差劲跟我有关系吗。在哪里并不能代表什么，你人牛逼才是真牛逼。,0
不是被歧视，是被看不起,0
一个人的品位由TA选的配偶的层次决定。,0
山东？？? 你是认真的吗？,0
我安徽竟然没有被黑,0
还是那句话，和同性恋本身没有任何关系。大部分强健反都是男的，不代表就应该把每一个男的都当强健反看。更没有任何方式能看一眼就知道谁是强健反谁不是。这种数据一点用都没有。,0
参考希拉里克林顿。。。结婚了女的姓都没了😅😅😅,0
这是EVAHERMAN2009年照的照片。不过她的确看起来很年轻，我觉得玻尿酸微整形是很管用的🤔👍🏻,0
哈哈，是的是的,0
试图捕获，笑仙女,0
看一个诈骗小品故意用河南口音，很难受??,0
嫁去非洲的女性：嘿嘿，我在生个黄黑婚血让他来宁波留学,0
支持还有推荐这个视频，韩国女权崩塌的魔幻史，真是用魔法打败魔法，时代的末曾：韩国女权到底有多可怕？,0
自己人抓自己人啊？,0
来了解下哪些人会被上海人歧视？,0
每个人有每个人的选择吧，不过，作为中国，一个省的饮食口味都不同，都会吃不惯，换成不同国家的，这能吃的到一起？🤣🤣🤣,0
拜登不打钱，河南没得黑。,0
你不觉得他是在黑我们吗？,0
评论区差不多得了，用民族主义攻击自己国家的人，军国主义都干不出这种事,0
23直接死亡,0
🤔山东咋纳，我苏觉得山东人很好相处,0
如果真有人工子宫，那地很贵吧,0
男女平等就是个笑话,0
按照你的逻辑你可以和男人doi的，只是你不想罢了,0
利欲熏心的人最喜欢美化共情心理以为自己开脱,0
希望全国的大学男生都看到这个帖子。远离艾滋病。,0
怎么说呢不应该啊每个人都有每个人的权力嘛这种事如果对方不答应我们可以一起讨论商量一下嘛,0
给爷看笑了,0
移民城市，能互相看不起的就是各地移民了，说穿了就是老乡看不起老乡😂,0
我国从来不认为是病，及奸犯是刑事罪,0
不要冤枉老实人,0
我一直以为广西被黑是“传销”和“电诈”🐶,0
我也在非洲工作，就挺不能理解这种女人的,0
真的假的，写信给万先生,0
在这个语境下，断章取义？,0
不好意思 我家庭完整 且很幸福,0
目前是在征求意见~,0
只能一人独享,0
真的，你這評論有趣又奇葩，我笑了😅🤣,0
演员不评价，黑豹拍的真一般，居然还拿奥斯卡了，政治正确道德绑架,0
笑死了，一包辣条，公交车马上就范,0
我个人觉得，个人嗷，不要喷我。我觉得如果杀人是建立在理性上的，我就可以理解，但是由于杀人的因，就要承担偿命的果。所以我能够理解犯罪吧，在我这里没有大是大非。,0
我想……我们得回归现实了,0
内个吃西瓜😆😆,0
什么虎式坦克,0
静茹的声音超好听,0
知道了，紫薯饼打钱,0
这个应该叫“婚内QJ罪”，法律上是有的。只不过，判决的时候，没有QJ罪重。,0
那你还在上海吗？,0
命义荒是我,0
你放一个万箭齐发，在我这儿都是单体伤害，哈哈,0
现在有汉奸专门带女孩风向，是个团队，目的就是让中国民族矛盾激化,0
你是哪里人？,0
。。连汉语都不会几句，这。。,0
小心酒吧营销的那种,0
那林彪元帅哪人？当年把苏联支援的一半产业放在东北的可是湖广西南人，他们也是南方人啊！😆,0
韩国跆拳道黑带被一个普通男性虐杀，体型优势就在那，技巧有时候没那么有用啊,0
怎么注销账号，谁教我一下,0
剩下的是自己精挑细选的公及，会叫，会唱歌，还会炫耀它们的大彩色尾巴,0
实操性极强🤣,0
说实话男性也可能得这个病,0
可是楼主你不是依旧不喜欢男生吗，很多时候这种东西只是让他找到真正的自己罢了。迷茫在所有人的一生中是很正常的事，难道说因为周围的人都很厉害，我有一段时间感觉自己很废物，所以大家都不能把自己会的东西搬到台面上吗？正确认识自己是人一生中很重要的一门课程。,0
你别看就行了，情侣都有这样，不很正常么？她们也是情侣。,0
不知道苏州的同胞听说你以前以为苏州是浙江的，该是怎么样的破大防🤣,0
哇你写这么多这么认真的吗,0
他们只是和你祖宗做了一样的事,0
女的想啥呢？,0
因此可以看出，自作列不可活！,0
我们也喷他们不就赢了，自卑心要不得，不要把洋人的话奉为圣旨。,0
回去看看经济数据好吗……,0
哥真的不至于，这钱拿到手都怕没命花😅,0
我们小区住着一个国男娶黑老婆的😅他老婆特别胖😅生的棕色小孩 这种的怎么办,0
请看我上面的回答,0
他老公也太惨了吧😭,0
哈哈哈哈，当初解放后进新疆的大多河南人甘肃人，河南人和甘肃几个地方的人名声在新疆确实不好……,0
它们要的是特权,0
老婆****不要太爽哦,0
其实有一些靴子是男女通款，而且马丁之类的也有男靴，男靴也有一些小众大牌,0
我看几个都挺正的挺好的大多比较抵制吧,0
东方卫视播的不全是东北小品曲艺节目吗？我觉得上海对东北人来说算友好的了，东北人金星也常年定居上海,0
大姐推荐电子厂和纺织厂,0
黑二代混血球员交女大学生女友！,0
不客气 应该的,0
一眼丁真鉴定为假,0
一直不敢回复,0
果子狸前几年很嚣张举报都没用。现在微博好像看不到了。,0
太暖了，这就是男生应该做的吗,0
666，果然我们下一代还是明理的,0
你既然都知道答案了，还来问题主？,0
发一个帖就被删，那干脆改名女权吧算了吧,0
不知道彭看见作何反应🤔,0
这并不能改变什么,0
爱得起...没钱就没有爱情嘛...呵呵...,0
😆😆😆关键你没法背调,0
可不。我搬运违反民族团结了。,0
诸位如何评价？关注微信公众号-反接盘联盟,0
赚不到钱就不行,0
物竞天择了属于,0
简单来说就是他觉得我们对蟑螂苍蝇冷漠对待。,0
你就是河南人，我没说错吧,0
标题没毛病内容上有问题,0
2021年10月5日广州地铁,0
某些难桶性恋的审美也是找阳刚型的，（我接受男性打扮的好看一点，但是也不喜欢阴柔的打扮风格），那些娘化的受女生喜欢是因为她们想和对方当好姐妹（我不理解这种心理……）而且现实生活中的难桶和耽美文字里的难桶还是有很大差别的。,0
你说的这些，跟你所在地的人大代表说去，跟女生说不着,0
为什么不拿拳头,0
推动全球混血计划资本……细思极恐……,0
😅😅像打仗一样,0
打的乱七八糟的。,0
天津以北，就是冀东辽西了,0
上海人在上海为什么不能说上海话？,0
有啥用？每次都能避难成功,0
你自己是这样理解的，其实别人根本不是这个意思……太敏感了吧？我觉得层主的意思就是他们被很多人不接受所以世界很小,0
真无聊，就不给就完了，爱咋叫唤咋交换,0
不一定需要现在就很有钱，以我所见，只要在工作上有一技之长，就有当地人踏破门槛要给你牵红线了，因为他们认为，在可以预见的将来，你能给予老婆孩子比较好的生活环境——当个潜力股就满吃香的。但如果哪天遇上排华事件，会不会受到冲击就难说了。,0
希望这个吧的男生真的能做到只反女全不是反所有女性女生就是这么个生物很男生比更任性一点更矫情一点更多愁善感一点希望你们能看到普通女生的美好而不是满脑子的拜金祖宗背叛公主病要知道好人和坏人的差别绝对比男生和女生的差别更大,0
各位有新词了,0
对同恋排斥的力才会这么大，所以可能是同恋,0
要不要封禁三楼,0
自己年薪二十万那是自己说的,0
但她害起当地的中国人，工作中暗中搞鬼，被辞退了破坏中国公司在当地的商业进展不会手软。,0
没听过美黑？1，白人女生美黑很普遍，甚至为了美黑长期在沙滩赤身晒太阳2，越白越不怕黑，越黑的人才越喜欢白。亚洲最喜欢强调自己皮肤白的是越南女人和菲律宾女人，为了白恨不得酷暑穿长衫、节衣缩食打美白针，因为越南女人和菲律宾女人皮肤最黑，越黑的人越生怕别人说自己黑,0
我也没因为吴亦凡是异性恋就讨厌所有异性恋啊🤔。性取向和道德水平又不相关。因为谁谁谁做了坏事所以就讨厌这个人的群体里的所有人。这是啥？这段时间偏见吧？,0
开tno玩许蒂希,0
海王的存在已经证明了一切。,0
唉，逝者安息,0
陈胜吴广揭竿而起,0
最近很着急都便秘了,0
幼稚的人才会说出狭隘无知的话，没有基本想象、理解与共情能力的人是很可怜的,0
一切皆可普信,0
以前是这样的，现在,0
你搁这叠buff呢？😅,0
是敌是友看看发帖记录再说，我的号怎么也被黑了？,0
把复杂问题简单化以扭曲问题的本质,0
沉末等于没有廉耻心,0
微信群演，50一位稳定工资,0
肯定不是啊燕女症和厌男症不都一个性质的吗都是有理由存在的,0
还有徐州的事情，我们应该相信政府，可以持续关注合理宣传热度，但要讲事实说道理。那两个所谓的志愿者发的内容矛盾，明显有争议性的内容大肆宣扬。在wb上还有，过去的违法犯罪还能被提到现时代的性别问题上。,0
我们中国真是太强啦😆,0
还要认证帐号，本来想注册一些账号出来分享给需要的人，结果还要认证，,0
国际上排得上号？有。有一本书排的，关于性需求。,0
收藏比攒多，实用🤣,0
没有的事，只是网上黑得少而已,0
普通朋友是没问题，如果是男女朋友，那确实是没用，拟吗没说错,0
中国GDP超过日本了，也没见中国日子比日本混的好,0
卡菲勒是同性恋🤭,0
啥时候的事啊,0
几乎和唐山事件同时发生的上海砍人 ，当街大菜刀抡在脑袋上咔咔的响 ，那视频看的我，现在一闭眼睛还能回想起那个声音 ，上一次听见还是勤工俭学 在厨房打工 用斧子轮牛骨头,0
河南人很质朴，很善良，从郑州、新乡、卫辉的今年雨灾就可以看出来。说河南人投井盖，其实，按人均比例算，河南人占的比例很低，51例只占3例。如果按省份算，占31省市的第十一位。按人口计算，十四亿比五十一。河南1.05亿人只有三例，算是高吗？还有，周边相邻的省份和河南人的口音很像，如河北相邻的邯郸、和山东相邻的菏泽，和山西相邻的晋城、和陕西相邻的潼关，和湖北相邻的襄阳，安徽相邻的阜阳、亳州，和江苏相邻的有徐州、卞县........，人们都把这些地方的人当成河南人。如果把这些地方的都算成河南人，河南人的数量估计会超过两亿。现在的河南人非常注意自己的形象，我遇到几个河南人，他们说：我们不能给河南人丢人“。如果那个河南人做了丢人的事，连河南老乡都看不起他。,0
东北比你上海惨多了,0
国外生活成本低给我笑尿了,0
现在好些了，以前的新闻言辞报道更猛烈。记得10年前左右，南京有条马路非常破破烂烂，江苏台某节目用了一周去报道。甚至主持人播新闻时最后都破口大骂了，因此我都觉得这主持人情商太低,0
那你知道安徽人在微博怎么过的吗？,0
两个字。奈斯。,0
广西不算什么吧 比起上面这几个,0
翻墙别发布不良信息、反动言论，也别浏览啥政治敏感话题，其他的国家没空管你的😅太多了，管不过来,0
万一是中国人呢？,0
就事论事，我还真没见到像这个这样出名的🤣🤣🤣,0
我说的是作者，哥哥我没说你,0
没完啦？你们到底有多大的仇恨？天天发这些玩意儿有意思吗？换话题！,0
职阶teacher是吧我不太信线下1v7这事，这个号发的东西不全是真的,0
你是全国人？,0
明白的河南人是不会这样说的，河南这个地方是祖先曾经生活的地方，但是我们从来没有说河南人是别的人的祖先,0
山东是要好一些,0
以后亲子鉴定技术一定会更大的推广,0
真是够孤单的，我觉得你应该融入人群，修复自己的抗逆力,0
拉一百个人出来一百个人全检查吸毒肯定有不吸毒的，如果拉50个出来那一定有遗漏的,0
没啥问题。,0
尼玛 老子脱发 搞毛发型？😅,0
doi是啥,0
微博吗？再正常不过了,0
矛盾激化唤醒人心,0
自己先物化了,0
如果说要反对黑人留在中国，必须真实点赞率必须超过4.7亿人，也就是总人口的1/3以上！！！,0
出国找的，回头带着小孩来参加联考，985/211随便挑。,0
一把子支持了,0
别的不知道，不过前几月刚人肉出来的一些所谓微博“女全是”不都是男的吗😄都上新闻了嘿,0
从空降吧主到改贴吧目录，现在连吧名都能改了，度娘越来越会玩了。,0
这波怎么评价？,0
这。。。黑起来都无从下手,0
强制复习惹,0
真没必要这么骗自己… 不过也是要看个人魅力的..,0
尊重就可以了,0
这可是转贴P圈，你们这造谣真是大胆，你不怕被拉去黑屋治疗吗？,0
雾霾😆（我天津的！没黑河北！我们也一样！）,0
李世民？？他尊老子李耳为祖先，你懂这是什么意思吗？,0
的确，是争议,0
贵州怎么了，不太了解？,0
你他么赶紧交稿了，诺贝尔文学奖评委会都准备打车到你家门口来拿稿子了😆,0
