content	toxic
荷兰🎱智齿	0
难道你浙江人不黑我四川人¿	0
这样下去，🀄国很难强下去。	0
就算是👨👩朋友那又怎么了？地域黑吗	0
👴觉得你这扯淡了，👴🀀🀃人从小班里🈵族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你	0
人工举报了	0
也没这个必要无差别攻击🎱。。。	0
让她投诉，你有理怕啥	0
爱情会🈶的，面包也会🈶的。在这糟糕的时代里，我们必须舍弃1️⃣些🀀🀂，因为总🈶别的需💊被照顾。我们应🈶最遥远的梦想，即使明日天寒地冻，路远马亡。晚安，陌生人。	0
太欺负人了	0
可能你的✅🐘不对脾气吧，慢慢找能找到👌的对象。你这嫖娼和谈恋爱👋能等同的啊。	0
没有什么说❌👋说错，只有意见👋统1️⃣。这件事无关✅❌，只有立场和意见1️⃣不一样，3️⃣观不同，互相尊重，设身处地，3️⃣思再评，求同存异，谋求共一。	0
骗子不是都来自河南，经常遇到骗子就要想想为什么身边都是骗子❤️	0
千万别，👴是千真万确工地搬砖小工，你这么搞👴都👋敢登录知乎学习了。	0
描述太温柔了	0
⭐⭐拍皮球	0
因为男人理性思维不好骗啊，🐔🥣就像网络传销，是要变现的，你说⌛子👌骗还是聪明人👌骗	0
除非没办法是什么意思，不结婚不也是一个办法？	0
别别别我河南的，我们没🈶这种人渣	0
热知识：同性恋和异性恋只是用来区分性取向的	0
犹太教也🈶很多极端教义所以你想⌚达什么思考阴谋论就是很会思考是吗反正每个人都管好自己现在至少👋是嫁🐔随🐔嫁狗随狗的封建时代了👩🉑以选择不婚👋育也可以选择结婚选择自己的配偶不管男生女生都管好自己的事儿思考自己的问题而👋是总来批判别人的选择和生活	0
你的回答真的秀，快让你骂1️⃣遍了	0
🈶能耐别拿👴每个月扣的个人所得税在那👌大喜功啊，别拿资源说事，你几百亿投下去，人家几🔟万美金搞一场政变就能让你所谓的资源打💧漂，哪🈶什么兄弟之情，还👋是利益	0
没人来水吗？	0
我说的娶黑人的，你就肯定一个没有？如果有是👋是应该同1️⃣个标准	0
别抨击，让彩🎁飞一会儿	0
既然都是身为局内人那就不予评价。看看别的贴🎱的人如何评价他	0
平权就是男女平等，男人当兵👩也当兵，然后伤害男女都是按同等处罚	0
那种到处想掰弯别人的多半不是真的同性恋，而是🌶️种受腐文化影响“跟风”的人，💊是真的喜欢一个人……多半是👋会这样的，部分同性恋看见异性关于💋密的动作也可能不适，所以我👋觉得“感到👋适”📕身🈶什么问题【没到PTSD程度】非要特殊化就是杀人诛心	0
我写了1️⃣首古诗也被删除，真是的不正常，为什么？	0
👴建议你把这篇回答删掉被她们看去就完了！！	0
截自小红📕	0
是抖🎵那个叫👩明⭐的么¿	0
“相关法律法规和政策”	0
越来越多的👨👋想结婚了。	0
爱情没有任何性别的界限	0
莫名其妙刷到这么个🎱	0
嗯嗯是的，🀀🀃老弟	0
霸凌和👋完整的🏠氛围，造成的	0
这不叫沦陷，这叫成为战斗前🧵，是好事，👋然发的东西只有想法相近的人看得到有什么用¿	0
这不🈶人认为🔟万👋算多，还💊加大补贴的发放么，问题来了，谁引进的，谁发钱的	0
用快🖐️么¿	0
7，能担起家庭责任，向棋子坦白，寻找第仨人；	0
🀂🀁官话区的确实都不怎么地实话实说	0
长3️⃣角就没什么媒体	0
教👴身法教👴身法教我身法	0
湖北话好听，但是武汉话难听😅	0
❤️经典👴👋看👴不看	0
听说你很会删¿那就1️⃣张张来	0
座山雕貌似是西南🌶️嘎达的🎱¿😅	0
👴💊去✉真主	0
但是👴🚪⬆海男人真的做菜、洗碗、洗衣服呀😆，戴森就像我老婆一样😆。	0
你说🉐国是指大宋吗¿😅就是被金干🉐皇⬆都没了的那个	0
上一个类似回答存活了不到一天。	0
如果是大户人家我没意见，但是这年头，谁还没个贷款。	0
曲阜和孔子这👋是好事吗🤣后🍜🌶️几个都没听说过🤣	0
👴现在就是👌奇他们被黑是不都是你妨的。。。	0
。。。。。无语了	0
一百条才哪到哪，👴🌶️几个回答每个都有两百多条吧	0
愚蠢的威廉，你点🔥烧了别人家的🏠，难道自己就跑得了了¿😅	0
你这样找什么女朋友	0
178算矮¿楼主哪个省的？	0
山东还👋❌，👋过河南也排第五，但都是人口撑起来的，⛰️🀀河南都相✅👌于🀀🀃一些	0
黑人🉑是有共妻的习惯的，想找黑人的人，👌👌想想吧🤔🤔	0
雀食，👴老被删评删回答封号😞	0
楼主可否拉我一下，一直进不去	0
笑💀，你不支持尊重可以做到吗¿	0
把被删的老文私聊给我1️⃣份	0
冒💀支持一下	0
营口👋是大工旁边🌶️个	0
有失足风味的火锅么	0
你亲眼见到过嘛	0
如果嫁过去非洲的那些女人，真的过得很👌，怎么不见她们回国秀优越感¿👋是说她🚪爱攀比爱炫耀吗？只能证明她🚪根本就回👋来了，没有机会说话了。被强迫卖淫还算轻的了，还有好多骗你拿身体帮他运毒，被抓了也👋管你，赚钱了也不分给你，唯1️⃣的奖励就是跟你打1️⃣炮，并且不戴套，感染了病毒就让你自生自灭，并且继续强迫你运毒，怀孕了就打1️⃣顿打到流产。都是👴在🆕闻上看到的。	0
咱也不懂，啥时候湖🀃是🀄原了？	0
👴是高贵的中国人	0
没这18w，你这说话的口气再👌也没用	0
陕🀂南部人表示没有看见过黄土高坡，但是外地人1️⃣提陕🀂就是黄土高坡羊背心	0
感觉认证是一个问题，信息真假难辨。	0
这党政军领导的媳妇，按图中所说🤔	0
我们吃🥮赏月有一部分人(🉑千万别对号入座哦)吃🍬赏🈷	0
图🀄🌶️个索玛女王被扒出来是个男的😆	0
我找找找🧱头好像被屏蔽了	0
讲道理¿有个屁用，现在这个🐦社会，1️⃣堆人检出👋用告知，无法精确排➗风险，那就只能全部排出去，这是在玩命，不是玩钱。	0
图⬆真是🉑😁，💧和🔥能相容么	0
是这样的，算是1️⃣种心理防御机制，1️⃣种超脱。但想象1️⃣⬇一个人工作了1️⃣天焦头烂额看到这种东西哪有🌶️个弯弯绕绕的功夫这么想	0
区别就是👴🚪是高等的。	0
那又👋是上海人。	0
帖子被删了	0
人家接受境外投资的，你以为	0
我说的并非是民族大义，你的评论恰恰证明了👴说的民族性在个人上的体现，或者说你的想法就是你的民族性的体现	0
👴不能呼吸了😭😭😭😭😭	0
你在哪，鞍⛰️¿大连¿	0
p站被举报后👴就没看过了，👌看的都⬇架了😅	0
打个比方你有1️⃣个👌兄弟，他看上了一个j女，大家都知道这👋行啊，作为👌朋友，你义正言辞的出来苦口婆心的教育他，劝他，可他不仅👋听你的，还觉得你是嫉妒他找到了真爱，你怎么办¿	0
我在🀁京师妹师姐都是黑🐲江的👴辽宁的👴🚪总一起去吃🀀🀃🍋菜，离开🀀🀃还是东三省认最亲近。	0
现在都很少遇到少数民族的人了，挺👌奇的。🌶️你会说🈵语吗¿💊说到什么🈵洲国，清朝，🌶️我只能说，👴✅绝大部分封建王朝都没👌感，不光清朝，一个个朝代基📕都是变着法的玩老百姓。😲只是清朝👋巧，赶⬆了工业革命，然后被爆揍。😆	0
你这么说🎱百算什么，👴奶奶在重庆被偷了五千，👴该把重庆骂个遍？	0
我觉🉐说的真好，上环不就完事了	0
看了好几个，这是唯1️⃣一个比较🀄肯的，都什么年代了，人只要能承受后果，自己做选择，想找谁找谁	0
我👋知道这种对同性平权的追求✅于价值观尚未成形的孩子是否有影响，是否会学习模仿这种行为。如果有，那么我是绝对👋会支持的，因为它✅庞大的异性恋群体产生了影响。同性恋本来就是一种复杂的现象，并且会带来潜移默化的社会问题。政府👋反对👋提倡已经是我认为比较理想的状态了。作为正常人我想不✅这一群体进行攻击就够了🎱。你不能说强制改变👴的价值观，并站在道德制高点💊我去接受并赞成这一群体，并给👴扣⬆古董刻板重生育的🎩。有人一边提倡同性恋，1️⃣边✅父母辈以及保守的人进行攻击并扣帽子。👴还是想说一句社会是由👋同群体组成的，在法律框架⬇，当你提倡某1️⃣群体并✅另一群体进行👈责，你自己也是个矛盾者。	0
你把埃及科普特人放到哪去了？	0
浙江人不分苏南苏北的。这个答主挺奇葩的。	0
👴支持👨同胞	0
男的谁相信那个啊	0
别说你们👨的了，我一个👩的都觉得恶🆕，非常恶🆕，我小时候看印度还是泰国电影大概情节🈶个👩的身⬆溜过1️⃣天蟒🐍👋久怀孕了小时候不懂长大记起来了懂了，那个蛇还是个啥神灵化身来着，小时候觉🉐🉑怕（谁睡觉身⬆溜过1️⃣天蛇谁👋怕¿)现在想起来只觉得恶🆕，跟黑😍，比🌶️个大蟒蛇溜过旁边还恶🆕	0
社会戾气太重，带节奏厉害	0
等下辈子重开吧	0
防疫需要，体谅1️⃣⬇，谢谢	0
有吗⁉咋感觉没看见几个夸黑人的媒体呀（🎁貌询问）	0
河🀁🈶2300万人常年在省外漂泊，某些地方的人会认为这是1️⃣种“人口扩张、文化侵略”。你没见过真正的“排斥”，🌶️是非常可怕的，搜一下“印尼事件图片”就知道了。印尼事件🀄，受害的都是广东同胞、福建同胞。另外，举个例子:江浙沪（吴语区）的吴语，迅速断代、灭绝，他🚪🉑能会认为这是外地人/内陆人太多而导致的。江浙沪的户籍人口严重👴龄化，迅速被“中原各省”的人口替换掉。。。总之就是利益冲突	0
感觉你说的是北京啊😅	0
小的时候家旁边🌲林，有1️⃣次碰到一个猎人，他拿着枪打下了一只鸟，然后送给了我，📝忆特别深刻	0
👋是性病，是HIV病毒，俗称艾滋病。	0
回族👋算被黑的吧？毕竟除了关外，回族在哪儿都挺💪势的，唐⛰️条约我还记得呢	0
行了行了，知道你反串，💧够了就🉐了	0
这个贴吧据👴所知它已经p了3个人的图了。我倒💊看看他还要再p哪些人的图	0
所以要做到1️⃣视同仁，我觉🉐👋可能，但👴🚪还是应该向这方🍜前进，👴觉🉐应当做到平衡，而不是平等	0
😅👴就知道会扯⬆安徽	0
👋是啊，女性愿意生就生，没有人🈶资格逼着她们生，如果喜欢孩子的，就要一个愿意生孩子的👩性。这种事没有该不该，国家没有给女性生孩子的义乌。	0
😅友邦惊诧，全世界再也找👋出第二个了	0
👴也是很支持同性恋的	0
鲁尔大学？波鸿🌶️确实不容易看到，人口不到4️⃣🔟万的德国中小城市。	0
。。。。不至于👋至于，教你1️⃣个办法，在知乎浏览关于女性的问题，选择按时间排序，你会发现男性的词汇🈶多侮辱女性	0
👋是应该的，想生就生，不赞成女人一定要孩子，但也不同意👩给👨生孩子的说法，搞🉐自己跟代孕1️⃣样，难道小孩👋是自己的孩子吗，👋喊自己妈还是长大不孝顺自己只孝顺父💋	0
这件事大家抨击的是动🎨片，怎么变成南方🀃方了？谁在这挑拨离间呢¿	0
你想多了，黑人的器大就是吹出来来的，不信可以去看看健美比赛那些黑人，感觉👌小。各国大小都是12-14，但是🀄国人最硬，这也是🀄国人能在黑人头上种草，并且白🍺👩和东亚男人离婚率低的原因	0
谢谢夸奖！！（其实👴既🉑爱又帅气哒）	0
结果女权🎱的活了不到五分钟就被删帖了	0
🉑是世界👩权组织背后谁给拿钱啊，生活中普普通通的👴看不到🌶️么夸张的男女✅立，网络上却到处都是，各个问题引导你来回答👨👩问题，这很👋✅劲啊	0
🈚所谓干嘛💊匿名。。。。	0
同情吗？怎么同情？路是自己走出来的。只能自己后悔以泪洗🍜了。	0
没见到有那样吃榴莲的人倒是讨厌榴莲的人🚪会造谣说「但是吃榴莲的会说：你🚶干嘛？你是👋是歧视👴？」	0
那你认为🀄国👨找黑女会污染5️⃣千年血脉吗？	0
👌像从几年前，田园👩权开始崛起，然后慢慢的，怎么就突然男女✅立了。。。以前是真没这个氛围啊。。	0
🉑以穿啊，我校以前有缅甸👴挝留学生就是穿长👗的。楼主你也🉑以的，多元文明共融。	0
帮你解黑了	0
黑🐲江GDP确实比不过辽宁，👴不是🀀🀃的，客观看法	0
当然。连动物都知道公母，雌雄之别	0
懒🉐去了解所以不回复咯🍉	0
我相信答主代⌚了大部分人的💭，就是反感还不让说了¿天天💊求别人认同你的病态📕身就是1️⃣种病态，你先去问问你父母接不接受再来回答	0
你为啥不✉	0
？？¿¿？👋懂什么意思？？¿	0
说🉐👌，祖国就需要你这样的栋梁之才🤭🤭👍👍	0
🈶帖子链接吗¿	0
这司机长得还行啊	0
👨杀男人不是影响太恶劣一般就⬆👋了大🆕闻，而👨杀女人一般都要上新闻，尤其是夫杀妻，比如总共🔟起案件，👨杀男的有七起但是只报了一起，而👨杀女的3️⃣件全部⬆🆕闻，所以人们就会觉🉐👩受害者多	0
河🀁人，真心说，淳朴的人是绝大多数	0
你既然都知道答案了，还来问题主？嫁给美国男人的中国女人，帮着美国人杀🀄国人，在🀄国人眼里，她🚪是汉奸。嫁给🀄国男人的美国👩，帮着🀄国人杀美国人，在美国人眼里，她们是什么奸，美奸😓¿	0
为什么🀂方人最近开始连黑咖啡也👋喝了¿	0
是啊爱情使我蒙蔽了双眼??¿¿¿♂¿	0
这也要🍺判啊所以👴说的🈶什么关系吗	0
不管反谁也不过是社会给你🚪施➕的意识形态，你们唯1️⃣的概念只有是🈚产阶级的男性或👩性罢了	0
你只是看到1️⃣个结婚的。很多都是⬆了，没结婚证离婚证，没几个人知道。尤其是，黑人再1️⃣回国，女的不说，再也挖👋出来的。按你这样说法，👴从来没在街⬆见到过📝👩。其实，我见到过多少个都不知道，因为她🚪出现在我面前，我也没法识别出来。	0
📕浙江人⌚示并没有，当然👴只是个人意见。至于那些说浙江🐮🍺或者👎劲跟我有关系吗。在哪里并👋能代表什么，你人牛逼才是真牛逼。	0
不是被歧视，是被看不起	0
1️⃣个人的品位由TA选的配偶的层次决定。	0
⛰️🀀？？¿你是认真的吗？	0
👴安徽竟然没🈶被黑	0
还是🌶️句话，和同性恋本身没有任何关系。大部分💪➖🍚都是👨的，👋代表就应该把每1️⃣个男的都当💪➖🍚看。更没有任何方式能看一眼就知道谁是💪➖🍚谁不是。这种数据一点用都没有。	0
参考希拉里克林顿。。。结婚了女的姓都没了😅😅😅	0
这是EVAHERMAN2009年照的照片。👋过她的确看起来很年轻，我觉得玻尿酸微整形是很管用的🤔👍🏻	0
哈哈，是的是的	0
试图捕获，小🧵👩	0
看1️⃣个诈骗小品故意用河🀁口音，很难受??	0
嫁去非洲的女性：嘿嘿，👴在生个黄黑混血让他来宁🌊留学	0
支持还🈶推荐这个视频，韩国👩权崩塌的魔幻史，真是用魔法打败魔法，时代的魔怔：韩国女权到底🈶多🉑怕？	0
自己人抓自己人啊？	0
来了解下哪些人会被上海人歧视？	0
每个人🈶每个人的选择吧，不过，作为🀄国，一个省的饮食口味都不同，都会吃👋惯，换成不同国家的，这能吃的到1️⃣起？🤣🤣🤣	0
拜登👋打钱，河🀁没得黑。	0
你不觉🉐他是在黑👴🚪吗？	0
评论区👎👋多得了，用民族主义攻击自己国家的人，军国主义都干👋出这种事	0
23直接死亡	0
🤔山东咋纳，👴苏觉得山东人很好相处	0
如果真🈶人工子宫，那地很贵吧	0
👨👩平等就是个😁话	0
按照你的逻辑你可以和👨doi的，只是你不想罢了	0
利欲熏心的人最喜欢美化共情心理以为自己开脱	0
希望全国的大学男生都看到这个帖子。远离艾滋病。	0
怎么说呢👋应该啊每个人都🈶每个人的权力嘛这种事如果对方不答应👴🚪可以一起讨论商量一下嘛	0
给👴看笑了	0
移民城市，能互相看不起的就是各地移民了，说穿了就是老乡看不起老乡😂	0
我国从来不认为是病，🐔奸犯是刑事罪	0
👋💊冤枉👴实人	0
我1️⃣直以为广西被黑是“传销”和“电诈”🐶	0
我也在非洲工作，就挺👋能理解这种女人的	0
真的假的，写信给万先生	0
在这个语境⬇，断🐙取义¿	0
👋👌意思我🏠完整且很幸福	0
目前是在征求意见~	0
只能一人独享	0
真的，你這評論有趣又奇葩，👴笑了😅🤣	0
演员👋评价，黑豹拍的真一般，居然还拿奥斯卡了，政治正确道德绑架	0
笑💀了，一包🌶️条，公交车🐴⬆就范	0
👴个人觉得，个人嗷，不要喷👴。我觉🉐如果杀人是建立在理性⬆的，👴就可以理解，但是由于杀人的因，就要承担偿命的果。所以👴能够理解犯罪🎱，在我这里没🈶大是大非。	0
👴想……我们🉐回归现实了	0
内个吃🍉😆😆	0
什么🐯式坦🉑	0
静茹的声🎵超好听	0
知道了，紫薯饼打钱	0
这个应该叫“婚内QJ罪”，法律上是🈶的。只👋过，判决的时候，没有QJ罪重。	0
那你还在上海吗¿	0
命义荒是我	0
你放1️⃣个万箭齐发，在👴这儿都是单体伤害，哈哈	0
现在有汉奸专🚪带👧风向，是个团队，目的就是让中国民族矛盾激化	0
你是哪里人¿	0
。。连汉语都👋会几句，这。。	0
小心🍺🎱营销的那种	0
🌶️林彪元帅哪人？当年把苏联支援的1️⃣半产业放在东北的可是湖广🀂🀁人，他们也是🀁方人啊！😆	0
韩国跆👊道黑带被1️⃣个普通男性虐杀，体型优势就在那，技巧有时候没那么🈶用啊	0
怎么注销账号，谁教我1️⃣⬇	0
剩下的是自己精挑细选的公鸡，会叫，会唱歌，还会炫耀它们的大彩色尾🎱	0
实操性极💪🤣	0
说实话男性也可能🉐这个病	0
🉑是楼主你👋是依旧👋喜欢👦吗，很多时候这种🀀🀂只是让他找到真正的自己罢了。迷茫在所🈶人的1️⃣生🀄是很正常的事，难道说因为周围的人都很厉害，我🈶1️⃣段时间感觉自己很废5️⃣，所以大家都不能把自己会的东西搬到台面上吗¿正确认识自己是人1️⃣生中很重要的一门课程。	0
你别看就行了，情侣都有这样，不很正常么？她们也是情侣。	0
👋知道苏州的同胞听说你以前以为苏州是浙江的，该是怎么样的破大防🤣	0
哇你写这么多这么认真的吗	0
他🚪只是和你祖宗做了一样的事	0
👩的想啥呢¿	0
因此🉑以看出，自作孽不可活！	0
👴🚪也喷他🚪👋就赢了，自卑心要不得，👋💊把洋人的话奉为圣旨。	0
回去看看经济数据👌吗……	0
哥真的👋至于，这钱拿到手都怕没命花😅	0
👴🚪小区住着一个国👨娶黑👴婆的😅他老婆特别胖😅生的棕色小孩这种的怎么办	0
请看我上面的回答	0
他👴公也太惨了吧😭	0
哈哈哈哈，当初解放后进新疆的大多河南人甘肃人，河南人和甘肃几个地方的人名声在🆕疆确实不好……	0
它🚪💊的是特权	0
👴婆****👋💊太爽哦	0
其实🈶1️⃣些靴子是男女通款，而且🐴丁之类的也有男靴，👨靴也🈶1️⃣些小众大🃏	0
👴看几个都挺正的挺👌的大多比较抵制🎱	0
🀀方卫视播的不全是🀀🀃小品曲艺节目吗？👴觉得⬆海✅东北人来说算友👌的了，🀀🀃人金星也常年定居上海	0
大姐推荐⚡子厂和纺织厂	0
黑2️⃣代混血球员交女大学生👩友！	0
不客气应该的	0
1️⃣眼丁真鉴定为假	0
1️⃣直不敢回复	0
果子狸前几年很嚣张举报都没用。现在微博好像看不到了。	0
太暖了，这就是👦应该做的吗	0
666，果然👴🚪下一代还是明理的	0
你既然都知道答案了，还来问题主？	0
发一个帖就被删，那干脆改名👩权🎱算了🎱	0
不知道彭看见作何反应🤔	0
这并👋能改变什么	0
爱🉐起...没钱就没有爱情嘛...呵呵...	0
😆😆😆关键你没法背调	0
🉑👋。我搬运违反民族团结了。	0
诸位如何评价¿关注微✉公众号-反接盘联盟	0
赚不到钱就👋行	0
物竞天择了属于	0
简单来说就是他觉🉐我们对蟑螂苍蝇冷漠✅待。	0
你就是河🀁人，👴没说错吧	0
标题没毛病内容⬆有问题	0
2021年10🈷5☀️广州🚇	0
某些👨同性恋的审美也是找阳刚型的，（我接受男性打扮的👌看一点，但是也不喜欢阴柔的打扮风格），那些娘化的受女生喜欢是因为她们想和对方当👌姐妹（我不理解这种心理……）而且现实生活中的👨同和耽美文字里的👨同还是有很大差别的。	0
你说的这些，跟你所在地的人大代⌚说去，跟女生说不着	0
为什么不拿👊头	0
推动全球混血计划资本……细思极恐……	0
😅😅像打仗1️⃣样	0
打的乱七八糟的。	0
天津以🀃，就是冀🀀辽🀂了	0
上海人在上海为什么不能说⬆海话？	0
有啥用¿每次都能避难成功	0
你自己是这样理解的，其实别人根本👋是这个意思……太敏感了🎱？👴觉得层主的意思就是他🚪被很多人不接受所以🌏很小	0
真🈚聊，就不给就完了，爱咋叫唤咋交换	0
👋1️⃣定需💊现在就很🈶钱，以👴所见，只💊在工作上🈶1️⃣技之长，就🈶当地人踏破🚪槛💊给你牵红🧵了，因为他🚪认为，在🉑以预见的将来，你能给予👴婆孩子比较👌的生活环境——当个潜力股就🈵吃香的。但如果哪天遇⬆排华事件，会👋会受到冲击就难说了。	0
希望这个🎱的👦真的能做到只反女拳不是反所🈶👩性女生就是这么个生物很👦比更任性1️⃣点更矫情一点更多愁善感1️⃣点希望你们能看到普通女生的美好而不是满脑子的拜金祖宗背叛公主病💊知道👌人和坏人的差别绝✅比男生和女生的差别更大	0
各位🈶新词了	0
✅同恋排斥的力才会这么大，所以可能是同恋	0
💊👋💊封🈲3️⃣楼	0
自己年薪2️⃣🔟万那是自己说的	0
但她害起当地的🀄国人，工作🀄暗🀄搞👻，被辞退了破👎🀄国公司在当地的商业进展👋会手软。	0
没听过美黑？1，白人👧美黑很普遍，甚至为了美黑长期在⌛滩赤身晒太阳2，越白越不怕黑，越黑的人才越喜欢白。亚洲最喜欢💪调自己皮肤白的是越南👩和菲律宾👩，为了白恨👋🉐🆒暑穿长衫、节衣缩食打美白💉，因为越南👩和菲律宾女人皮肤最黑，越黑的人越生怕别人说自己黑	0
我也没因为吴亦凡是异性恋就讨厌所🈶异性恋啊🤔。性取向和道德水平又不相关。因为谁谁谁做了坏事所以就讨厌这个人的群体里的所🈶人。这是啥¿这段时间偏见🎱¿	0
开tno玩许蒂希	0
海王的存在已经证明了1️⃣切。	0
唉，逝者安息	0
陈胜吴广揭竿而起	0
最近很着急都便秘了	0
幼稚的人才会说出狭隘🈚知的话，没有基📕想象、理解与共情能力的人是很🉑怜的	0
一切皆可普✉	0
以前是这样的，现在	0
你搁这叠buff呢¿😅	0
是敌是友看看发帖记录再说，我的号怎么也被黑了？	0
把复杂问题简单化以扭曲问题的本质	0
沉默等于没🈶廉耻心	0
微✉群演，50一位稳定工资	0
肯定👋是啊厌👩症和厌👨症不都一个性质的吗都是有理由存在的	0
还🈶徐州的事情，我们应该相✉政府，🉑以持续关注合理宣传热度，但💊讲事实说道理。🌶️两个所谓的志愿者发的内容矛盾，明显有争议性的内容大肆宣扬。在wb⬆还🈶，过去的违法犯罪还能被提到现时代的性别问题上。	0
👴🚪中国真是太强啦😆	0
还要认证帐号，本来想注册一些账号出来分享给需💊的人，结果还💊认证，	0
国际上排得⬆号¿🈶。🈶1️⃣本书排的，关于性需求。	0
收藏比攒多，实用🤣	0
没🈶的事，只是网⬆黑🉐少而已	0
普通朋友是没问题，如果是👨👩朋友，🌶️确实是没用，你妈没说❌	0
中国GDP超过☀️📕了，也没见中国日子比日本混的👌	0
卡菲勒是同性恋🤭	0
啥时候的事啊	0
几乎和唐⛰️事件同时发生的上海砍人，当街大菜🔪抡在脑袋上咔咔的响，那视频看的我，现在一闭👀还能回想起那个声音，上1️⃣次听见还是勤工俭学在厨房打工用斧子轮🐮🦴	0
河🀁人很质朴，很善良，从郑州、🆕乡、卫辉的今年雨灾就可以看出来。说河🀁人偷井盖，其实，按人均比例算，河南人占的比例很低，51例只占3例。如果按省份算，占31省市的第十一位。按人口计算，十四亿比5️⃣🔟1️⃣。河南1.05亿人只🈶3️⃣例，算是高吗？还🈶，周边相邻的省份和河南人的口🎵很像，如河🀃相邻的邯郸、和⛰️🀀相邻的菏泽，和山西相邻的晋城、和陕🀂相邻的潼关，和湖北相邻的襄阳，安徽相邻的阜阳、亳州，和江苏相邻的🈶徐州、卞县........，人🚪都把这些地方的人当成河🀁人。如果把这些地方的都算成河南人，河🀁人的数量估计会超过两亿。现在的河🀁人非常注意自己的形象，👴遇到几个河🀁人，他🚪说：我们👋能给河南人丢人“。如果🌶️个河🀁人做了丢人的事，连河🀁老乡都看不起他。	0
东北比你上海惨多了	0
国外生活成📕低给我😁尿了	0
现在好些了，以前的新闻言辞报道更猛烈。📝🉐10年前左右，南京有条马路非常破破烂烂，江苏台某节目用了一周去报道。甚至主持人播🆕闻时最后都破口大骂了，因此👴都觉得这主持人情商太低	0
🌶️你知道安徽人在微博怎么过的吗？	0
两个字。奈斯。	0
广🀂不算什么吧比起上面这几个	0
翻墙别发布不良信息、反动言论，也别浏览啥政治敏感话题，其他的国家没空管你的😅太多了，管不过来	0
万1️⃣是中国人呢¿	0
就事论事，我还真没见到像这个这样出名的🤣🤣🤣	0
我说的是作者，👨👴没说你	0
没完啦¿你们到底🈶多大的仇恨¿天天发这些玩意儿🈶意思吗？换话题！	0
职阶teacher是吧👴不太信🧵⬇1v7这事，这个号发的🀀🀂不全是真的	0
你是全国人？	0
明白的河南人是👋会这样说的，河南这个地方是祖先曾经生活的地方，但是我们从来没🈶说河🀁人是别的人的祖先	0
⛰️🀀是💊👌一些	0
以后亲子鉴定技术一定会更大的推广	0
真是够孤单的，👴觉得你应该融入人群，🔧复自己的抗逆力	0
拉1️⃣百个人出来一百个人全检查吸毒肯定有👋吸毒的，如果拉50个出来🌶️1️⃣定有遗漏的	0
没啥问题。	0
尼🐴👴脱发搞毛发型¿😅	0
doi是啥	0
微博吗？再正常不过了	0
矛盾激化唤醒人心	0
自己先物化了	0
如果说💊反对黑人留在中国，必须真实点👍率必须超过4.7亿人，也就是总人口的1/3以⬆！！！	0
出国找的，回头带着小孩来参加联考，985/211随便挑。	0
一把子支持了	0
别的不知道，不过前几月刚人肉出来的一些所谓微博“女👊🔟”👋都是男的吗😄都⬆新闻了嘿	0
从空降🎱主到改贴🎱目录，现在连🎱名都能改了，度娘越来越会玩了。	0
这🌊怎么评价？	0
这。。。黑起来都🈚从⬇🖐️	0
💪制复习惹	0
真没必💊这么骗自己…👋过也是要看个人魅力的..	0
尊重就🉑以了	0
这🉑是转贴P⭕，你🚪这造谣真是大胆，你👋怕被拉去黑屋治疗吗¿	0
雾霾😆（👴天津的！没黑河北！我们也一样！）	0
李世民？¿他尊👴李耳为祖先，你懂这是什么意思吗¿	0
的确，是争议	0
贵州怎么了，不太了解？	0
你他么赶紧交稿了，诺贝尔文学奖评委会都准备打🚗到你家🚪口来拿稿子了😆	0
黄精灵的10个果子完全是可以自己支配的。但是蓝精灵如果想要让黄精灵为他“服务”，那么蓝精灵至少要预存10年的果子才🈶🉑能给黄精灵提供1️⃣个“家”。当然现在很多蓝精灵也开始支配自己的果子了，也懒得预存果子了，所以现在反过来是黄精灵开始着急了	0
你抗逆力并没有很强	0
😅😅😅😅	0
🀀🀃人被河🀁人🛌不亏	0
高人哪，喵神果然是高！把事情说透了，还能让人挑不出🦴来！👍👍👍	0
10，不能负担🏠责任，几乎看不见；	0
没毛病，这些白人终究会后悔的	0
要向大佬学习	0
哇！清🥣只💊汤好味道简直了！最爱牛肉！👋过没吃过沙茶酱，什么味道啊¿175，125长到140，现在减到了132。也👋知道暑假反弹没🈶😭开学就决定办张健身卡，口亨。	0
是你觉得而且👴也🉑以很快地融入一个群体🀄毕竟性格随和热爱运动热爱生活周围人对👴都👌评朋友圈广也🈶个别知心朋友您就👋用为我操心了	0
零元购活动	0
。。。口号总💊是👌的哪怕🈶权以后制度改了	0
恶🆕到家了！	0
每个人都有接受和👋接受的权利不需💊道德绑架和洗脑	0
你认为的同性阵营不1️⃣定是站在你的利益上考虑，同性也存在竞争关系，👴看到有人说权人大部分都是已婚人士(数据👋保真)，你想想他们的目的，想从中🉐到什么就明白了。	0
哼哼哼，⭕子不同吧，大学生那种就少	0
法国🦶球队好多黑人🤔	0
实际上我觉🉐支持同性恋真的说法👋✅，毕竟性取向自由，没🈶必要支持或反对哪一方。其实说是支持同性恋，还不如说是支持同性恋平权。但🈚论支不支持平权，也是个人的自由。	0
👋高，1️⃣点不高，就是结婚率血崩了	0
